certification_id,employee_id,cert_name,cert_level,issue_date,expiry_date,status
2242,909,Magical Ethics,Master,2020-12-23,2025-12-23,Expired
2243,910,Wand Safety 101,Master,2016-10-09,2020-10-09,Revoked
2244,910,Herbology Essentials,Beginner,2021-11-30,2024-11-30,Valid
2245,910,Potion Brewing Basics,Master,2024-03-07,2029-03-07,Expired
2246,911,Dark Magic Identification,Intermediate,2021-06-19,2025-06-19,Expired
2247,912,Muggle Interaction Training,Beginner,2018-03-15,2021-03-15,Revoked
2248,913,Potion Brewing Basics,Beginner,2015-07-17,2016-07-17,Expired
2249,913,Advanced Spell Theory,Beginner,2017-08-12,2021-08-12,Revoked
2250,913,Teleportation Accuracy,Master,2025-03-09,2027-03-09,Valid
2251,913,Defensive Charms,Intermediate,2021-04-07,2026-04-07,Revoked
2252,914,Magical Ethics,Master,2020-12-06,2021-12-06,Valid
2253,914,Muggle Interaction Training,Beginner,2017-01-26,2019-01-26,Revoked
2254,914,Potion Brewing Basics,Beginner,2020-12-02,2024-12-02,Expired
2255,915,Wand Safety 101,Intermediate,2019-04-22,2020-04-22,Expired
2256,915,Magical Ethics,Intermediate,2022-04-25,2026-04-25,Valid
2257,916,Teleportation Accuracy,Master,2016-11-23,2018-11-23,Revoked
2258,917,Dark Magic Identification,Intermediate,2020-01-01,2024-01-01,Expired
2259,917,Potion Brewing Basics,Intermediate,2017-11-12,2020-11-12,Revoked
2260,917,Defensive Charms,Intermediate,2016-02-28,2019-02-28,Valid
2261,917,Magical Ethics,Beginner,2016-09-20,2017-09-20,Expired
2262,918,Potion Brewing Basics,Intermediate,2018-02-07,2022-02-07,Expired
2263,918,Dark Magic Identification,Intermediate,2024-08-08,2028-08-08,Valid
2264,918,Defensive Charms,Master,2022-12-09,2024-12-09,Expired
2265,919,Wand Safety 101,Intermediate,2019-01-17,2024-01-17,Revoked
2266,920,Potion Brewing Basics,Master,2016-06-27,2018-06-27,Revoked
2267,920,Dark Magic Identification,Master,2020-06-27,2025-06-27,Valid
2268,921,Magical Ethics,Master,2021-02-14,2023-02-14,Expired
2269,921,Defensive Charms,Master,2019-10-26,2021-10-26,Expired
2270,921,Teleportation Accuracy,Intermediate,2022-11-16,2025-11-16,Revoked
2271,921,Advanced Spell Theory,Master,2019-06-15,2024-06-15,Valid
2272,922,Muggle Interaction Training,Intermediate,2022-10-16,2027-10-16,Valid
2273,923,Potion Brewing Basics,Master,2022-04-18,2025-04-18,Revoked
2274,923,Herbology Essentials,Intermediate,2022-06-15,2025-06-15,Valid
2275,923,Dark Magic Identification,Intermediate,2024-10-29,2028-10-29,Expired
2276,924,Advanced Spell Theory,Beginner,2018-06-08,2021-06-08,Revoked
2277,924,Magical Ethics,Master,2018-07-04,2021-07-04,Expired
2278,924,Herbology Essentials,Intermediate,2020-04-10,2024-04-10,Valid
2279,925,Teleportation Accuracy,Master,2019-01-10,2022-01-10,Expired
2280,925,Teleportation Accuracy,Intermediate,2016-01-20,2020-01-20,Expired
2281,926,Magical Ethics,Master,2021-10-17,2026-10-17,Revoked
2282,926,Wand Safety 101,Intermediate,2024-11-22,2027-11-22,Valid
2283,926,Herbology Essentials,Master,2017-12-29,2020-12-29,Valid
2284,926,Defensive Charms,Master,2017-08-16,2021-08-16,Revoked
2285,927,Potion Brewing Basics,Beginner,2023-02-26,2026-02-26,Expired
2286,927,Herbology Essentials,Master,2017-11-01,2019-11-01,Valid
2287,927,Magical Ethics,Master,2020-12-02,2023-12-02,Revoked
2288,927,Magical Ethics,Master,2022-02-18,2024-02-18,Valid
2289,928,Defensive Charms,Intermediate,2016-10-09,2018-10-09,Expired
2290,928,Dark Magic Identification,Intermediate,2019-09-20,2024-09-20,Revoked
2291,928,Magical Ethics,Intermediate,2024-08-09,2025-08-09,Expired
2292,929,Wand Safety 101,Intermediate,2023-09-06,2024-09-06,Valid
2293,929,Magical Ethics,Master,2023-10-13,2024-10-13,Revoked
2294,929,Defensive Charms,Beginner,2019-05-20,2024-05-20,Expired
2295,929,Muggle Interaction Training,Intermediate,2018-04-25,2023-04-25,Expired
2296,930,Wand Safety 101,Master,2022-11-08,2026-11-08,Valid
2297,931,Magical Ethics,Master,2025-02-07,2029-02-07,Revoked
2298,932,Advanced Spell Theory,Intermediate,2019-03-09,2023-03-09,Valid
2299,933,Potion Brewing Basics,Beginner,2020-02-14,2024-02-14,Valid
2300,933,Herbology Essentials,Master,2018-06-25,2023-06-25,Expired
2301,933,Advanced Spell Theory,Master,2020-05-14,2022-05-14,Expired
2302,934,Herbology Essentials,Beginner,2020-11-28,2024-11-28,Valid
2303,935,Defensive Charms,Beginner,2016-07-20,2018-07-20,Valid
2304,935,Defensive Charms,Beginner,2016-04-30,2021-04-30,Revoked
2305,936,Muggle Interaction Training,Beginner,2020-12-07,2024-12-07,Revoked
2306,936,Muggle Interaction Training,Master,2024-06-07,2026-06-07,Valid
2307,936,Potion Brewing Basics,Intermediate,2021-07-19,2026-07-19,Valid
2308,936,Wand Safety 101,Beginner,2025-02-04,2028-02-04,Revoked
2309,937,Potion Brewing Basics,Intermediate,2024-04-19,2029-04-19,Expired
2310,937,Defensive Charms,Intermediate,2018-12-30,2022-12-30,Expired
2311,937,Magical Ethics,Intermediate,2024-09-27,2027-09-27,Valid
2312,938,Dark Magic Identification,Master,2024-06-24,2028-06-24,Valid
2313,938,Magical Ethics,Master,2018-12-26,2021-12-26,Valid
2314,938,Potion Brewing Basics,Beginner,2015-05-19,2016-05-19,Valid
2315,939,Teleportation Accuracy,Master,2021-12-05,2024-12-05,Expired
2316,939,Wand Safety 101,Beginner,2024-11-20,2026-11-20,Revoked
2317,940,Teleportation Accuracy,Beginner,2019-01-25,2024-01-25,Expired
2318,940,Potion Brewing Basics,Beginner,2023-05-29,2028-05-29,Revoked
2319,941,Potion Brewing Basics,Master,2024-01-23,2028-01-23,Valid
2320,942,Teleportation Accuracy,Master,2022-07-08,2025-07-08,Expired
2321,942,Defensive Charms,Master,2020-06-30,2025-06-30,Expired
2322,942,Advanced Spell Theory,Intermediate,2017-05-08,2022-05-08,Revoked
2323,943,Herbology Essentials,Beginner,2023-10-23,2028-10-23,Valid
2324,943,Muggle Interaction Training,Intermediate,2022-08-26,2027-08-26,Revoked
2325,943,Advanced Spell Theory,Master,2023-12-02,2028-12-02,Revoked
2326,943,Advanced Spell Theory,Master,2022-11-15,2026-11-15,Expired
2327,944,Teleportation Accuracy,Beginner,2023-12-01,2025-12-01,Expired
2328,945,Defensive Charms,Master,2019-01-04,2024-01-04,Valid
2329,945,Magical Ethics,Beginner,2017-04-29,2022-04-29,Revoked
2330,945,Potion Brewing Basics,Intermediate,2017-10-20,2021-10-20,Expired
2331,945,Advanced Spell Theory,Master,2022-05-28,2024-05-28,Valid
2332,946,Herbology Essentials,Intermediate,2019-08-10,2022-08-10,Revoked
2333,946,Advanced Spell Theory,Master,2018-11-26,2022-11-26,Valid
2334,947,Potion Brewing Basics,Intermediate,2015-12-31,2018-12-31,Valid
2335,948,Potion Brewing Basics,Beginner,2019-05-25,2023-05-25,Revoked
2336,948,Magical Ethics,Master,2016-07-10,2020-07-10,Valid
2337,948,Defensive Charms,Beginner,2015-09-06,2016-09-06,Revoked
2338,949,Dark Magic Identification,Master,2021-09-19,2024-09-19,Revoked
2339,950,Defensive Charms,Beginner,2017-07-04,2021-07-04,Valid
2340,951,Dark Magic Identification,Master,2018-10-25,2019-10-25,Revoked
2341,951,Advanced Spell Theory,Master,2019-04-04,2024-04-04,Expired
2342,951,Dark Magic Identification,Beginner,2024-03-03,2029-03-03,Expired
2343,952,Teleportation Accuracy,Intermediate,2017-11-08,2022-11-08,Valid
2344,952,Herbology Essentials,Master,2019-12-26,2022-12-26,Expired
2345,952,Muggle Interaction Training,Master,2021-02-21,2024-02-21,Valid
2346,952,Muggle Interaction Training,Beginner,2025-02-09,2026-02-09,Valid
2347,953,Teleportation Accuracy,Master,2025-01-06,2026-01-06,Valid
2348,953,Wand Safety 101,Beginner,2016-03-29,2017-03-29,Valid
2349,953,Wand Safety 101,Master,2024-10-26,2026-10-26,Revoked
2350,953,Teleportation Accuracy,Beginner,2015-11-16,2018-11-16,Valid
2351,954,Muggle Interaction Training,Intermediate,2016-11-29,2017-11-29,Revoked
2352,955,Teleportation Accuracy,Master,2018-01-28,2020-01-28,Revoked
2353,956,Defensive Charms,Beginner,2022-01-11,2023-01-11,Valid
2354,956,Dark Magic Identification,Intermediate,2016-12-11,2017-12-11,Expired
2355,957,Muggle Interaction Training,Master,2024-07-06,2026-07-06,Revoked
2356,957,Potion Brewing Basics,Beginner,2015-11-28,2019-11-28,Valid
2357,957,Magical Ethics,Intermediate,2021-06-30,2025-06-30,Expired
2358,957,Potion Brewing Basics,Master,2019-06-08,2024-06-08,Revoked
2359,958,Dark Magic Identification,Master,2024-07-22,2029-07-22,Revoked
2360,959,Muggle Interaction Training,Intermediate,2018-01-04,2023-01-04,Expired
2361,959,Wand Safety 101,Intermediate,2020-04-22,2025-04-22,Revoked
2362,959,Teleportation Accuracy,Intermediate,2018-02-02,2019-02-02,Expired
2363,960,Defensive Charms,Intermediate,2025-03-14,2026-03-14,Expired
2364,960,Potion Brewing Basics,Master,2024-05-24,2028-05-24,Valid
2365,961,Herbology Essentials,Master,2020-02-24,2022-02-24,Valid
2366,961,Teleportation Accuracy,Beginner,2021-10-24,2026-10-24,Revoked
2367,961,Advanced Spell Theory,Master,2019-03-15,2021-03-15,Valid
2368,962,Magical Ethics,Intermediate,2018-04-01,2023-04-01,Expired
2369,962,Defensive Charms,Intermediate,2021-10-18,2024-10-18,Revoked
2370,963,Magical Ethics,Master,2018-04-23,2022-04-23,Expired
2371,964,Dark Magic Identification,Beginner,2016-03-31,2017-03-31,Valid
2372,964,Dark Magic Identification,Beginner,2018-08-28,2021-08-28,Revoked
2373,964,Wand Safety 101,Beginner,2019-10-09,2020-10-09,Valid
2374,964,Muggle Interaction Training,Intermediate,2023-02-01,2026-02-01,Revoked
2375,965,Teleportation Accuracy,Intermediate,2025-01-07,2029-01-07,Valid
2376,965,Teleportation Accuracy,Intermediate,2024-08-10,2025-08-10,Revoked
2377,966,Muggle Interaction Training,Intermediate,2022-07-18,2023-07-18,Revoked
2378,966,Teleportation Accuracy,Beginner,2021-01-08,2022-01-08,Expired
2379,966,Defensive Charms,Beginner,2017-11-24,2022-11-24,Expired
2380,967,Advanced Spell Theory,Beginner,2018-06-01,2021-06-01,Expired
2381,967,Advanced Spell Theory,Beginner,2017-01-22,2020-01-22,Revoked
2382,967,Magical Ethics,Beginner,2015-09-25,2020-09-25,Expired
2383,967,Advanced Spell Theory,Beginner,2022-11-30,2025-11-30,Expired
2384,968,Teleportation Accuracy,Master,2015-12-07,2020-12-07,Valid
2385,968,Magical Ethics,Beginner,2020-05-23,2021-05-23,Valid
2386,969,Dark Magic Identification,Master,2021-03-07,2022-03-07,Revoked
2387,970,Magical Ethics,Beginner,2019-04-08,2024-04-08,Expired
2388,970,Defensive Charms,Beginner,2017-02-16,2019-02-16,Revoked
2389,970,Dark Magic Identification,Master,2023-03-09,2025-03-09,Revoked
2390,971,Defensive Charms,Master,2016-07-31,2019-07-31,Valid
2391,971,Dark Magic Identification,Master,2022-11-17,2025-11-17,Expired
2392,971,Potion Brewing Basics,Intermediate,2018-04-17,2023-04-17,Valid
2393,971,Defensive Charms,Beginner,2019-03-24,2021-03-24,Expired
2394,972,Wand Safety 101,Beginner,2017-04-08,2019-04-08,Valid
2395,972,Defensive Charms,Master,2019-04-09,2020-04-09,Valid
2396,972,Dark Magic Identification,Master,2024-02-06,2028-02-06,Revoked
2397,973,Teleportation Accuracy,Master,2024-05-09,2029-05-09,Expired
2398,974,Wand Safety 101,Master,2024-10-06,2029-10-06,Revoked
2399,974,Advanced Spell Theory,Master,2019-12-05,2020-12-05,Revoked
2400,975,Teleportation Accuracy,Intermediate,2023-03-02,2024-03-02,Revoked
2401,975,Herbology Essentials,Master,2015-08-12,2020-08-12,Expired
2402,976,Defensive Charms,Master,2019-07-10,2020-07-10,Revoked
2403,976,Muggle Interaction Training,Intermediate,2018-07-22,2019-07-22,Valid
2404,977,Herbology Essentials,Beginner,2021-02-28,2023-02-28,Expired
2405,978,Potion Brewing Basics,Intermediate,2015-12-08,2017-12-08,Expired
2406,978,Teleportation Accuracy,Beginner,2016-03-11,2020-03-11,Revoked
2407,978,Advanced Spell Theory,Master,2018-10-18,2020-10-18,Revoked
2408,978,Potion Brewing Basics,Intermediate,2024-07-12,2026-07-12,Valid
2409,979,Advanced Spell Theory,Intermediate,2023-01-11,2026-01-11,Valid
2410,979,Dark Magic Identification,Intermediate,2024-03-05,2029-03-05,Valid
2411,979,Defensive Charms,Beginner,2017-12-12,2019-12-12,Expired
2412,979,Advanced Spell Theory,Master,2019-04-05,2020-04-05,Valid
2413,980,Muggle Interaction Training,Intermediate,2016-10-15,2021-10-15,Revoked
2414,980,Defensive Charms,Intermediate,2024-06-25,2028-06-25,Valid
2415,981,Advanced Spell Theory,Beginner,2020-05-07,2021-05-07,Valid
2416,982,Magical Ethics,Intermediate,2024-10-25,2025-10-25,Expired
2417,983,Advanced Spell Theory,Master,2023-04-07,2027-04-07,Valid
2418,983,Wand Safety 101,Master,2024-07-17,2028-07-17,Expired
2419,984,Potion Brewing Basics,Beginner,2019-02-16,2021-02-16,Expired
2420,984,Dark Magic Identification,Intermediate,2015-05-26,2019-05-26,Expired
2421,984,Dark Magic Identification,Beginner,2016-12-12,2019-12-12,Valid
2422,985,Defensive Charms,Intermediate,2016-08-08,2020-08-08,Valid
2423,985,Dark Magic Identification,Beginner,2018-11-28,2021-11-28,Expired
2424,986,Muggle Interaction Training,Beginner,2019-11-14,2024-11-14,Expired
2425,986,Magical Ethics,Intermediate,2022-11-10,2026-11-10,Valid
2426,986,Muggle Interaction Training,Intermediate,2018-01-20,2023-01-20,Expired
2427,987,Defensive Charms,Master,2024-04-25,2025-04-25,Valid
2428,987,Herbology Essentials,Beginner,2022-08-28,2025-08-28,Revoked
2429,988,Defensive Charms,Beginner,2024-05-24,2026-05-24,Expired
2430,988,Defensive Charms,Beginner,2024-10-07,2028-10-07,Revoked
2431,988,Muggle Interaction Training,Master,2020-12-14,2021-12-14,Revoked
2432,988,Dark Magic Identification,Intermediate,2024-10-06,2028-10-06,Expired
2433,989,Magical Ethics,Intermediate,2015-04-08,2018-04-08,Valid
2434,989,Teleportation Accuracy,Intermediate,2019-12-09,2020-12-09,Valid
2435,989,Herbology Essentials,Beginner,2022-02-13,2023-02-13,Revoked
2436,990,Teleportation Accuracy,Master,2020-10-04,2023-10-04,Expired
2437,991,Magical Ethics,Intermediate,2023-12-05,2024-12-05,Expired
2438,991,Wand Safety 101,Master,2023-10-15,2026-10-15,Valid
2439,991,Wand Safety 101,Beginner,2021-02-22,2025-02-22,Valid
2440,992,Herbology Essentials,Intermediate,2023-03-31,2027-03-31,Expired
2441,992,Teleportation Accuracy,Beginner,2024-03-13,2025-03-13,Expired
2442,992,Potion Brewing Basics,Intermediate,2024-05-17,2028-05-17,Revoked
2443,992,Defensive Charms,Master,2022-05-09,2025-05-09,Revoked
2444,993,Advanced Spell Theory,Master,2016-05-19,2021-05-19,Revoked
2445,993,Herbology Essentials,Beginner,2015-04-14,2016-04-14,Revoked
2446,993,Teleportation Accuracy,Intermediate,2024-06-03,2027-06-03,Revoked
2447,993,Wand Safety 101,Master,2016-04-23,2017-04-23,Valid
2448,994,Magical Ethics,Intermediate,2019-07-09,2020-07-09,Valid
2449,994,Teleportation Accuracy,Intermediate,2022-10-14,2026-10-14,Expired
2450,994,Potion Brewing Basics,Master,2024-04-12,2028-04-12,Valid
2451,995,Teleportation Accuracy,Beginner,2015-08-21,2017-08-21,Expired
2452,996,Magical Ethics,Beginner,2018-08-11,2023-08-11,Revoked
2453,996,Potion Brewing Basics,Beginner,2020-08-24,2022-08-24,Revoked
2454,997,Advanced Spell Theory,Beginner,2024-06-16,2027-06-16,Expired
2455,997,Teleportation Accuracy,Beginner,2020-01-28,2021-01-28,Valid
2456,997,Herbology Essentials,Beginner,2021-09-15,2022-09-15,Valid
2457,997,Teleportation Accuracy,Master,2022-09-09,2026-09-09,Valid
2458,998,Wand Safety 101,Beginner,2016-06-01,2019-06-01,Valid
2459,998,Wand Safety 101,Master,2023-03-06,2028-03-06,Expired
2460,998,Advanced Spell Theory,Intermediate,2015-07-22,2020-07-22,Expired
2461,999,Magical Ethics,Beginner,2016-12-09,2019-12-09,Revoked
2462,999,Defensive Charms,Master,2019-02-07,2023-02-07,Expired
2463,999,Dark Magic Identification,Beginner,2024-04-12,2028-04-12,Valid
2464,999,Defensive Charms,Intermediate,2021-08-05,2026-08-05,Valid
2465,1000,Muggle Interaction Training,Master,2019-08-09,2022-08-09,Expired
2466,1000,Magical Ethics,Intermediate,2023-06-11,2024-06-11,Valid
